,playlist_genre,playlist_subgenre,playlist_id,playlist_name,playlist_owner,playlist_description,playlist_numtracks
5oamgOLimuNiO7O2roSx9o,classical,orchestral soundtrack,5oamgOLimuNiO7O2roSx9o,Epic Dark Orchestral ⚫🎻,user,"Epic Orchestral hits to journey through the darkness ⚫🎻 GENRES: Orchestral, Soundtrack, STYLE: Dark, Epic. ARTISTS: Audiomachine, Rok Nardin, Secession Studios, Jo Blankenburg, Peter Gundry, Ninja Tracks, Tom Player, Mark Petrie, 2Wei, Samuel Kim, Hans Zimmer + others. BY: Musical Solutions (2023).",100
37i9dQZF1DZ06evO3gPOpy,classical,orchestral soundtrack,37i9dQZF1DZ06evO3gPOpy,This Is London Symphony Orchestra,spotify,"This is London Symphony Orchestra. The essential tracks, all in one playlist.",51
3vDe8D64ytZRKXt0AsJT0B,classical,soundtrack,3vDe8D64ytZRKXt0AsJT0B,Best Soundtracks of All Time,user,,573
37i9dQZF1EIcQBc0YedSHe,classical,soundtrack,37i9dQZF1EIcQBc0YedSHe,Soundtrack Mix,spotify,Soundtrack music picked just for you,50
5EDgZp2NmTbnp8yrEfoASh,classical,soundtrack,5EDgZp2NmTbnp8yrEfoASh,soundtracks that had no business going this hard,user,,100
4Y50rbQhXrQWULfYyKKIh6,classical,soundtrack,4Y50rbQhXrQWULfYyKKIh6,100 Greatest Movie Songs,user,100 of the best movie and TV hits from iconic soundtracks to theme songs: perfect for a movie night! ,100
3O31GPKqFVyQCrhBK8xshf,classical,soundtrack,3O31GPKqFVyQCrhBK8xshf,Soundtrack: Suits,user,"Music from the USA Network TV Show, SUITS. Please check out my other Playlists.",356
2GOwQTdQxRzxplRjvjBDMe,classical,soundtrack,2GOwQTdQxRzxplRjvjBDMe,80's + 90's Movies Soundtracks,user,Do you remember any memorable songs from the 80&#x27;s or 90&#x27;s movies? Feel free to listen our playlist and travel in this time machine.,400
7fuZK3prfRJh5Q3sS6hZBm,classical,soundtrack,7fuZK3prfRJh5Q3sS6hZBm,soundtracks that make me feel alive  <3,user,thank u for the soundtrack recommendations!!🤍,129
4UVbaz5zlkSosKMZQvNDGZ,classical,soundtrack,4UVbaz5zlkSosKMZQvNDGZ,soundtrack,user,,244
2i1eZFlIfEwR3WcSFAccMV,classical,soundtrack,2i1eZFlIfEwR3WcSFAccMV,Soundtrack,user,,381
37i9dQZF1DWThHdjM0lPOq,classical,soundtrack,37i9dQZF1DWThHdjM0lPOq,Relaxing Movie Covers,spotify,Relaxing instrumental piano covers from your favourite movies. ,78
37i9dQZF1DX2DC6dl7R20G,classical,soundtrack,37i9dQZF1DX2DC6dl7R20G,soundtrack#1 (サウンドトラック#1),spotify,"最新K-POP楽曲で彩られたミュージックロマンスドラマ『サウンドトラック #1』<a href=""https://disneyplus.disney.co.jp/program/soundtrack-1"">Disney+で全話独占配信中</a>",50
5wm8sMbFv9zEx7SHObeZEq,classical,soundtrack,5wm8sMbFv9zEx7SHObeZEq,Soft and Calm Movie Soundtracks,user,"My favorite calming and chill cinematic film scores, chosen to reflect the best in soundtracks. For sleep study relaxing",330
0hZNf3tcMT4x03FyjKYJ3M,classical,soundtrack,0hZNf3tcMT4x03FyjKYJ3M,Soundtrack for Study,user,Instrumental music from hit movies and television shows. The perfect companion for reading or studying.,207
52i9l9dFXn0D9n8NCGOTi6,classical,soundtrack,52i9l9dFXn0D9n8NCGOTi6,BEST MOVIES SOUNDTRACKS THEMES,user,"Movies: Inception, Interstellar, Gladiator, Harry Potter, Star Wars, Batman, The Lord of the Rings, Game of Thrones, Pirates of the Caribbean, Jurassic Park, Dune, Joker, Sherlock Holmes, Tron, Stranger Things, The  Greatest Showman, La La Land, Titanic, 1917, Marvel, DC, Transformers, Matrix, etc",306
3mnRG28PBp0WzAKEyfls2l,classical,soundtrack,3mnRG28PBp0WzAKEyfls2l,Soundtrack: Beck: Mongolian Chop Squad OST,user,,12
1yZKmKvmqd4WJq5LtrYlvH,classical,healing hz,1yZKmKvmqd4WJq5LtrYlvH,healing + cleansing frequencies ✨💚,user,solfeggio music to let go of fear and worries ~ ease anxiety ~ clear negative energy &amp; toxins ~ manifest love &amp; self-confidence &lt;3,269
4eDFrgMrmBIxMuNm4Owk4q,classical,healing hz,4eDFrgMrmBIxMuNm4Owk4q,Emotional healing hz,user,,14
37i9dQZF1DZ06evO2yn77a,classical,healing hz,37i9dQZF1DZ06evO2yn77a,This Is Healing frequency music,spotify,"This is Healing frequency music. The essential tracks, all in one playlist.",34
3MzsDIRLxEBrvKL7UzXI9j,classical,healing hz,3MzsDIRLxEBrvKL7UzXI9j,,user,528 Hz Healing Frequency,22
37i9dQZF1DX3DRt77Ekehy,classical,healing hz,37i9dQZF1DX3DRt77Ekehy,432 Hz Meditation,spotify,"A positive Solfeggio Frequency, used by many for meditation, manifestation and healing. ",168
37i9dQZF1DZ06evO0jpmKv,classical,healing hz,37i9dQZF1DZ06evO0jpmKv,This Is Healing Frequencies,spotify,"This is Healing Frequencies. The essential tracks, all in one playlist.",43
1Tiq5bgDgOWfmKvLguEIkz,classical,healing hz,1Tiq5bgDgOWfmKvLguEIkz,432 hz – deep healing,user,"(No shuffle) 432 Hertz miracle tone. Deep healing for the body &amp; soul. Let go of negative energy. Help with DNA repair, relaxation, meditation or sleep.",348
4wavvfiVFxWmGgjkR5w0Fh,classical,healing hz,4wavvfiVFxWmGgjkR5w0Fh,432 hz Sleep Music,user,"432hz healing frequency for sleep meditation, anxiety relief, DNA repair and inner peace. Helps resist insomnia and to balance body &amp; mind.",348
37i9dQZF1DZ06evO3s28U0,classical,healing hz,37i9dQZF1DZ06evO3s28U0,This Is Solfeggio Healing Frequencies MT,spotify,"This is Solfeggio Healing Frequencies MT. The essential tracks, all in one playlist.",16
6oYSGPlOUmeVyrK9qJfpyG,classical,healing hz,6oYSGPlOUmeVyrK9qJfpyG,528 hertz - Sleep & Repair 🧬,user,"528 hz, I use this for sleeping :) Enjoy!",301
71A8ZTnUbzUNXPJwBTN7jf,classical,healing hz,71A8ZTnUbzUNXPJwBTN7jf,chakra healing frequencies 🧘‍♀️ solfeggio chakras,user,"Scales for frequency &amp; sound therapy, relaxation, mindfulness, deep meditation &amp; sleep. Helping Hz tones to balance body &amp; mind and clear energy blockages",333
37i9dQZF1DX9t48dpVo99H,classical,healing hz,37i9dQZF1DX9t48dpVo99H,741 Hz,spotify,A soothing solfeggio frequency that is used by many to let go of negativity and toxic energy. ,63
1rNUM6vq8ao2amUAgcePZe,classical,healing hz,1rNUM6vq8ao2amUAgcePZe,,user,,64
1ExIhnrZFKyZhRh8vTfTPf,classical,healing hz,1ExIhnrZFKyZhRh8vTfTPf,Solfeggio all 9 Frequencies 🧘‍♀️ nine healing hz,user,"174, 285, 396, 417, 528, 639, 741, 852, 963 frequency - hertz tones &amp; scales for relaxation, sleep, deep meditation, sound therapy. Each tone helps detox, balance &amp; cleanse body &amp; mind.",297
37i9dQZF1DWTvEFX6xtoQd,classical,healing hz,37i9dQZF1DWTvEFX6xtoQd,528 Hz,spotify,528 Hz solfeggio frequencies used by many to activate positive energy,137
2CaI4VjZuaxcFdhAwHKfqI,classical,healing hz,2CaI4VjZuaxcFdhAwHKfqI,healing frequencies 2023 ✨ solfeggio relaxation music,user,Music for sound therapy &amp; meditation. Helping hertz tones to cleanse body and mind. Calming use for mindfulness &amp; deep sleep.,352
4JSSPYKaE9sP3qqlkCIEGi,classical,healing hz,4JSSPYKaE9sP3qqlkCIEGi,HEALING SLEEP 🌙  Relaxing & Beautiful - 432 Hz,user,Beautiful ambient healing music to relieve stress and anxiety 😴  | relax | reiki | yoga | yoga nidra | yoga music | reiki music | destress | chill out | overwhelmed | overwhelm | curación |,1153
37i9dQZF1DX10jlupqH0Bt,classical,healing hz,37i9dQZF1DX10jlupqH0Bt,852 Hz,spotify,"Solfeggio tones to harmonise & synchronise with, used for meditation and sleep",61
0WJ4WYIGMUcphfuhDvspmF,classical,healing hz,0WJ4WYIGMUcphfuhDvspmF,777 hz angelic frequency 🦋✨,user,"healing angel music ~ attract positivity, luck and abundance ~ manifest self love &amp; confidence ~ increase spiritual energy &lt;3",380
37i9dQZF1DZ06evO1lhF74,classical,healing hz,37i9dQZF1DZ06evO1lhF74,This Is Healing Frequencies,spotify,"This is Healing Frequencies. The essential tracks, all in one playlist.",50
7wOwwf3lG5UtRm1nGyM6Pe,classical,healing hz,7wOwwf3lG5UtRm1nGyM6Pe,Body Healing Frequencies 🫀🧬🤍 ((Immune System Boost)),user,"A healing compilation of melodies that amplifies the bodies natural ability to heal itself. Play this if ur feeling sick, in pain or uncomfy! Sending love ✨🤍🥰 ",52
